,date,user_id,monthly_income,monthly_expense_total,emergency_fund,investment_amount,debt_to_income_ratio,Rasio Dana Darurat,score_dana_darurat,score_utang,cash_flow,score_cashflow,financial_health_score,status_kesiapan
2802,2022-06-14,1589,2791.96,3511.49,499.52,50.42,0.15,0.14,0.93,24.38,-719.5299999999997,0,25.31,WARING!!! : Fokus Lunasi Utang & Nabung
2803,2022-07-14,1678,2367.41,2366.94,196.47,485.37,0.22,0.08,0.53,21.75,0.4699999999997999,30,52.28,Perbaiki Dana Darurat dan pelunasan Utang
2804,2022-08-13,1079,3674.29,2291.63,992.21,317.35,0.49,0.43,2.87,11.63,1382.6599999999999,30,44.5,Perbaiki Dana Darurat dan pelunasan Utang
2805,2022-09-12,1998,4997.92,4692.49,0.0,237.12,0.45,0.0,0.0,13.12,305.4300000000003,30,43.12,Perbaiki Dana Darurat dan pelunasan Utang
2806,2022-10-12,1813,5782.05,3674.54,849.83,298.8,0.24,0.23,1.53,21.0,2107.51,30,52.53,Perbaiki Dana Darurat dan pelunasan Utang
2807,2022-11-11,1212,5144.22,1162.32,1278.67,680.59,0.26,1.1,7.33,20.25,3981.9000000000005,30,57.58,Perbaiki Dana Darurat dan pelunasan Utang
2808,2022-12-11,1578,3968.41,5095.19,882.17,449.18,0.24,0.17,1.13,21.0,-1126.7799999999997,0,22.13,WARING!!! : Fokus Lunasi Utang & Nabung
2809,2023-01-10,1221,3299.78,3499.48,1253.87,0.0,0.3,0.36,2.4,18.75,-199.69999999999982,0,21.15,WARING!!! : Fokus Lunasi Utang & Nabung
2810,2023-02-09,1297,4091.62,3365.25,904.48,17.75,0.41,0.27,1.8,14.63,726.3699999999999,30,46.43,Perbaiki Dana Darurat dan pelunasan Utang
2811,2023-03-11,1642,4814.81,2795.2,1460.49,654.73,0.43,0.52,3.47,13.88,2019.6100000000006,30,47.35,Perbaiki Dana Darurat dan pelunasan Utang
2812,2023-04-10,1684,4546.78,2833.01,1332.17,436.14,0.26,0.47,3.13,20.25,1713.7699999999995,30,53.38,Perbaiki Dana Darurat dan pelunasan Utang
2813,2023-05-10,1346,4001.4,3984.94,1259.23,357.93,0.3,0.32,2.13,18.75,16.460000000000036,30,50.88,Perbaiki Dana Darurat dan pelunasan Utang
2814,2023-06-09,1367,5792.43,3796.08,1345.83,213.55,0.16,0.35,2.33,24.0,1996.3500000000004,30,56.33,Perbaiki Dana Darurat dan pelunasan Utang
2815,2023-07-09,1304,3837.97,3080.73,1395.87,352.43,0.41,0.45,3.0,14.63,757.2399999999998,30,47.63,Perbaiki Dana Darurat dan pelunasan Utang
2816,2023-08-08,1076,3718.44,2933.86,1793.79,0.0,0.59,0.61,4.07,7.88,784.5799999999999,30,41.95,Perbaiki Dana Darurat dan pelunasan Utang
2817,2023-09-07,1537,5138.61,2285.36,932.81,313.06,0.18,0.41,2.73,23.25,2853.2499999999995,30,55.98,Perbaiki Dana Darurat dan pelunasan Utang
2818,2023-10-07,1933,6079.53,4533.26,1045.78,664.0,0.51,0.23,1.53,10.88,1546.2699999999995,30,42.41,Perbaiki Dana Darurat dan pelunasan Utang
2819,2023-11-06,1241,3771.22,4103.4,1602.49,541.03,0.46,0.39,2.6,12.75,-332.17999999999984,0,15.35,WARING!!! : Fokus Lunasi Utang & Nabung
2820,2019-01-01,1017,3589.97,2726.37,855.49,312.7,0.25,0.31,2.07,20.62,863.5999999999999,30,52.69,Perbaiki Dana Darurat dan pelunasan Utang
2821,2019-01-31,1121,3762.45,1712.47,1271.44,701.87,0.46,0.74,4.93,12.75,2049.9799999999996,30,47.68,Perbaiki Dana Darurat dan pelunasan Utang
2822,2019-03-02,1436,5412.31,1600.09,1012.52,371.93,0.47,0.63,4.2,12.38,3812.2200000000003,30,46.58,Perbaiki Dana Darurat dan pelunasan Utang
2823,2019-04-01,1570,3034.42,3808.02,1274.66,292.83,0.28,0.33,2.2,19.5,-773.5999999999999,0,21.7,WARING!!! : Fokus Lunasi Utang & Nabung
2824,2019-05-01,1023,4906.9,2553.71,999.27,41.58,0.31,0.39,2.6,18.38,2353.1899999999996,30,50.98,Perbaiki Dana Darurat dan pelunasan Utang
2825,2019-05-31,1103,4449.16,2932.84,0.0,624.06,0.37,0.0,0.0,16.12,1516.3199999999997,30,46.12,Perbaiki Dana Darurat dan pelunasan Utang
2826,2019-06-30,1668,6392.56,3031.79,1647.33,550.83,0.5,0.54,3.6,11.25,3360.7700000000004,30,44.85,Perbaiki Dana Darurat dan pelunasan Utang
2827,2019-07-30,1200,2963.42,3658.31,1829.8,494.25,0.4,0.5,3.33,15.0,-694.8899999999999,0,18.33,WARING!!! : Fokus Lunasi Utang & Nabung
2828,2019-08-29,1607,1988.41,2745.91,1106.14,0.0,0.15,0.4,2.67,24.38,-757.4999999999998,0,27.05,WARING!!! : Fokus Lunasi Utang & Nabung
2829,2019-09-28,1087,4045.07,3018.16,1266.38,340.77,0.21,0.42,2.8,22.12,1026.9100000000003,30,54.92,Perbaiki Dana Darurat dan pelunasan Utang
2830,2019-10-28,1860,3105.32,2551.36,1116.9,547.17,0.34,0.44,2.93,17.25,553.96,30,50.18,Perbaiki Dana Darurat dan pelunasan Utang
2831,2019-11-27,1570,3873.08,3407.05,332.7,542.11,0.42,0.1,0.67,14.25,466.02999999999975,30,44.92,Perbaiki Dana Darurat dan pelunasan Utang
2832,2019-12-27,1642,3306.56,3844.91,1064.48,818.92,0.13,0.28,1.87,25.12,-538.3499999999999,0,26.99,WARING!!! : Fokus Lunasi Utang & Nabung
2833,2020-01-26,1603,4408.77,1486.82,1194.49,289.43,0.45,0.8,5.33,13.12,2921.9500000000007,30,48.45,Perbaiki Dana Darurat dan pelunasan Utang
2834,2020-02-25,1755,2333.97,3590.9,1245.38,493.96,0.57,0.35,2.33,8.63,-1256.9300000000003,0,10.96,WARING!!! : Fokus Lunasi Utang & Nabung
2835,2020-03-26,1938,1634.88,1022.59,1196.04,544.65,0.12,1.17,7.8,25.5,612.2900000000001,30,63.3,Siap Investasi
2836,2020-04-25,1529,3001.94,3635.21,158.97,110.94,0.13,0.04,0.27,25.12,-633.27,0,25.39,WARING!!! : Fokus Lunasi Utang & Nabung
2837,2020-05-25,1619,3910.25,2312.95,1198.11,324.49,0.54,0.52,3.47,9.75,1597.3000000000002,30,43.22,Perbaiki Dana Darurat dan pelunasan Utang
2838,2020-06-24,1827,2171.37,1861.96,0.0,513.26,0.13,0.0,0.0,25.12,309.40999999999985,30,55.12,Perbaiki Dana Darurat dan pelunasan Utang
2839,2020-07-24,1001,3542.3,2119.47,1793.11,156.73,0.19,0.85,5.67,22.88,1422.8300000000004,30,58.55,Perbaiki Dana Darurat dan pelunasan Utang
2840,2020-08-23,1825,3677.49,2050.05,871.03,476.24,0.45,0.42,2.8,13.12,1627.4399999999996,30,45.92,Perbaiki Dana Darurat dan pelunasan Utang
2841,2020-09-22,1726,5189.83,3776.52,525.89,356.08,0.17,0.14,0.93,23.62,1413.31,30,54.55,Perbaiki Dana Darurat dan pelunasan Utang
2842,2020-10-22,1061,5662.9,3656.95,1349.06,335.75,0.33,0.37,2.47,17.62,2005.9499999999998,30,50.09,Perbaiki Dana Darurat dan pelunasan Utang
2843,2020-11-21,1899,3567.25,1068.14,1479.92,162.2,0.37,1.39,9.27,16.12,2499.1099999999997,30,55.39,Perbaiki Dana Darurat dan pelunasan Utang
2844,2020-12-21,1606,2765.03,2939.4,0.0,326.93,0.56,0.0,0.0,9.0,-174.3699999999999,0,9.0,WARING!!! : Fokus Lunasi Utang & Nabung
2845,2021-01-20,1442,2139.48,1782.53,1860.88,495.66,0.29,1.04,6.93,19.12,356.95000000000005,30,56.05,Perbaiki Dana Darurat dan pelunasan Utang
2846,2021-02-19,1114,4703.74,2549.44,626.0,257.73,0.46,0.25,1.67,12.75,2154.2999999999997,30,44.42,Perbaiki Dana Darurat dan pelunasan Utang
2847,2021-03-21,1383,6719.71,3624.44,2035.45,386.81,0.45,0.56,3.73,13.12,3095.27,30,46.85,Perbaiki Dana Darurat dan pelunasan Utang
2848,2021-04-20,1422,3145.64,2968.69,270.5,566.24,0.4,0.09,0.6,15.0,176.94999999999982,30,45.6,Perbaiki Dana Darurat dan pelunasan Utang
2849,2021-05-20,1126,3323.18,2835.22,967.05,728.45,0.33,0.34,2.27,17.62,487.96000000000004,30,49.89,Perbaiki Dana Darurat dan pelunasan Utang
2850,2021-06-19,1474,4397.68,2868.96,551.22,536.84,0.51,0.19,1.27,10.88,1528.7200000000003,30,42.15,Perbaiki Dana Darurat dan pelunasan Utang
2851,2021-07-19,1148,3715.31,3449.86,1369.7,340.35,0.23,0.4,2.67,21.38,265.4499999999998,30,54.05,Perbaiki Dana Darurat dan pelunasan Utang
2852,2021-08-18,1061,3151.25,2228.61,1515.69,259.86,0.29,0.68,4.53,19.12,922.6399999999999,30,53.65,Perbaiki Dana Darurat dan pelunasan Utang
2853,2021-09-17,1830,5657.79,2451.35,707.36,0.0,0.13,0.29,1.93,25.12,3206.44,30,57.05,Perbaiki Dana Darurat dan pelunasan Utang
2854,2021-10-17,1271,3917.35,2160.18,749.62,147.98,0.11,0.35,2.33,25.88,1757.17,30,58.21,Perbaiki Dana Darurat dan pelunasan Utang
2855,2021-11-16,1255,5865.23,3666.39,920.44,331.27,0.45,0.25,1.67,13.12,2198.8399999999997,30,44.79,Perbaiki Dana Darurat dan pelunasan Utang
2856,2021-12-16,1005,4621.77,3289.25,149.31,405.21,0.3,0.05,0.33,18.75,1332.5200000000004,30,49.08,Perbaiki Dana Darurat dan pelunasan Utang
2857,2022-01-15,1339,3236.56,3967.34,1482.47,269.23,0.28,0.37,2.47,19.5,-730.7800000000002,0,21.97,WARING!!! : Fokus Lunasi Utang & Nabung
2858,2022-02-14,1580,4942.42,2770.88,895.11,458.55,0.23,0.32,2.13,21.38,2171.54,30,53.51,Perbaiki Dana Darurat dan pelunasan Utang
2859,2022-03-16,1171,4718.97,3348.12,1403.7,817.77,0.37,0.42,2.8,16.12,1370.8500000000004,30,48.92,Perbaiki Dana Darurat dan pelunasan Utang
2860,2022-04-15,1636,5361.83,2557.75,849.56,629.21,0.58,0.33,2.2,8.25,2804.08,30,40.45,Perbaiki Dana Darurat dan pelunasan Utang
2861,2022-05-15,1730,3988.94,2043.14,631.24,495.19,0.17,0.31,2.07,23.62,1945.8,30,55.69,Perbaiki Dana Darurat dan pelunasan Utang
2862,2022-06-14,1813,3149.46,3665.56,1600.42,718.61,0.55,0.44,2.93,9.38,-516.0999999999999,0,12.31,WARING!!! : Fokus Lunasi Utang & Nabung
2863,2022-07-14,1704,3737.92,2977.82,653.67,0.0,0.58,0.22,1.47,8.25,760.0999999999999,30,39.72,WARING!!! : Fokus Lunasi Utang & Nabung
2864,2022-08-13,1519,5455.07,2837.07,1470.04,532.26,0.14,0.52,3.47,24.75,2617.9999999999995,30,58.22,Perbaiki Dana Darurat dan pelunasan Utang
2865,2022-09-12,1553,5558.89,1461.78,1234.22,166.73,0.57,0.84,5.6,8.63,4097.110000000001,30,44.23,Perbaiki Dana Darurat dan pelunasan Utang
2866,2022-10-12,1050,5144.68,2707.01,1328.28,545.92,0.32,0.49,3.27,18.0,2437.67,30,51.27,Perbaiki Dana Darurat dan pelunasan Utang
2867,2022-11-11,1497,4408.5,3183.57,1825.57,1014.45,0.31,0.57,3.8,18.38,1224.9299999999998,30,52.18,Perbaiki Dana Darurat dan pelunasan Utang
2868,2022-12-11,1835,4595.71,159.21,851.32,842.22,0.12,5.35,35.67,25.5,4436.5,30,91.17,Siap Investasi
2869,2023-01-10,1260,3710.47,3382.21,998.14,461.35,0.4,0.3,2.0,15.0,328.25999999999976,30,47.0,Perbaiki Dana Darurat dan pelunasan Utang
2870,2023-02-09,1783,4493.7,3541.55,1027.44,424.69,0.13,0.29,1.93,25.12,952.1499999999996,30,57.05,Perbaiki Dana Darurat dan pelunasan Utang
2871,2023-03-11,1714,3425.53,2319.56,1549.53,437.86,0.21,0.67,4.47,22.12,1105.9700000000003,30,56.59,Perbaiki Dana Darurat dan pelunasan Utang
2872,2023-04-10,1291,3534.28,4770.88,1105.44,502.91,0.13,0.23,1.53,25.12,-1236.6,0,26.65,WARING!!! : Fokus Lunasi Utang & Nabung
2873,2023-05-10,1250,6059.3,3231.19,1499.32,596.98,0.48,0.46,3.07,12.0,2828.11,30,45.07,Perbaiki Dana Darurat dan pelunasan Utang
2874,2023-06-09,1525,4407.44,2683.39,209.57,547.04,0.44,0.08,0.53,13.5,1724.0499999999997,30,44.03,Perbaiki Dana Darurat dan pelunasan Utang
2875,2023-07-09,1201,3883.83,3041.49,1983.97,237.93,0.24,0.65,4.33,21.0,842.3400000000001,30,55.33,Perbaiki Dana Darurat dan pelunasan Utang
2876,2023-08-08,1275,4335.66,3006.87,551.27,370.94,0.21,0.18,1.2,22.12,1328.79,30,53.32,Perbaiki Dana Darurat dan pelunasan Utang
2877,2023-09-07,1108,2005.99,3629.29,909.45,286.02,0.55,0.25,1.67,9.38,-1623.3,0,11.05,WARING!!! : Fokus Lunasi Utang & Nabung
2878,2023-10-07,1317,3198.63,3813.3,1007.28,561.44,0.53,0.26,1.73,10.12,-614.6700000000001,0,11.85,WARING!!! : Fokus Lunasi Utang & Nabung
2879,2023-11-06,1579,4783.39,3650.01,2225.82,664.2,0.28,0.61,4.07,19.5,1133.38,30,53.57,Perbaiki Dana Darurat dan pelunasan Utang
2880,2019-01-01,1889,3046.65,3646.54,748.87,598.52,0.4,0.21,1.4,15.0,-599.8899999999999,0,16.4,WARING!!! : Fokus Lunasi Utang & Nabung
2881,2019-01-31,1140,3857.63,2069.97,335.28,267.57,0.24,0.16,1.07,21.0,1787.6600000000003,30,52.07,Perbaiki Dana Darurat dan pelunasan Utang
2882,2019-03-02,1969,4108.86,2732.11,1005.95,533.59,0.23,0.37,2.47,21.38,1376.7499999999995,30,53.85,Perbaiki Dana Darurat dan pelunasan Utang
2883,2019-04-01,1057,4975.91,3192.79,100.09,40.18,0.14,0.03,0.2,24.75,1783.12,30,54.95,Perbaiki Dana Darurat dan pelunasan Utang
2884,2019-05-01,1203,2774.04,3265.47,1264.35,231.8,0.4,0.39,2.6,15.0,-491.42999999999984,0,17.6,WARING!!! : Fokus Lunasi Utang & Nabung
2885,2019-05-31,1574,3391.05,1889.03,636.17,924.16,0.47,0.34,2.27,12.38,1502.0200000000002,30,44.65,Perbaiki Dana Darurat dan pelunasan Utang
2886,2019-06-30,1363,4148.98,3374.17,1957.93,126.64,0.59,0.58,3.87,7.88,774.8099999999995,30,41.75,Perbaiki Dana Darurat dan pelunasan Utang
2887,2019-07-30,1964,3119.97,2867.39,1310.95,223.52,0.15,0.46,3.07,24.38,252.57999999999993,30,57.45,Perbaiki Dana Darurat dan pelunasan Utang
2888,2019-08-29,1541,3658.24,3009.93,955.7,661.53,0.6,0.32,2.13,7.5,648.31,30,39.63,WARING!!! : Fokus Lunasi Utang & Nabung
2889,2019-09-28,1975,3195.06,1142.97,349.47,343.98,0.11,0.31,2.07,25.88,2052.09,30,57.95,Perbaiki Dana Darurat dan pelunasan Utang
2890,2019-10-28,1622,3316.88,4179.63,1140.89,237.51,0.52,0.27,1.8,10.5,-862.75,0,12.3,WARING!!! : Fokus Lunasi Utang & Nabung
2891,2019-11-27,1821,4505.99,3356.57,922.02,863.13,0.38,0.27,1.8,15.75,1149.4199999999996,30,47.55,Perbaiki Dana Darurat dan pelunasan Utang
2892,2019-12-27,1103,4147.44,2334.44,683.93,160.43,0.36,0.29,1.93,16.5,1812.9999999999995,30,48.43,Perbaiki Dana Darurat dan pelunasan Utang
2893,2020-01-26,1872,4136.71,3142.13,1111.57,15.69,0.4,0.35,2.33,15.0,994.5799999999999,30,47.33,Perbaiki Dana Darurat dan pelunasan Utang
2894,2020-02-25,1274,3844.43,2510.8,747.35,678.57,0.3,0.3,2.0,18.75,1333.6299999999997,30,50.75,Perbaiki Dana Darurat dan pelunasan Utang
2895,2020-03-26,1719,2096.05,3937.16,1105.46,385.39,0.23,0.28,1.87,21.38,-1841.1099999999997,0,23.25,WARING!!! : Fokus Lunasi Utang & Nabung
2896,2020-04-25,1472,3764.76,3345.58,846.86,211.66,0.47,0.25,1.67,12.38,419.1800000000003,30,44.05,Perbaiki Dana Darurat dan pelunasan Utang
2897,2020-05-25,1352,4561.96,2382.51,1112.19,333.67,0.19,0.47,3.13,22.88,2179.45,30,56.01,Perbaiki Dana Darurat dan pelunasan Utang
2898,2020-06-24,1395,4848.12,2614.36,417.83,168.95,0.46,0.16,1.07,12.75,2233.7599999999998,30,43.82,Perbaiki Dana Darurat dan pelunasan Utang
2899,2020-07-24,1409,4088.89,1871.65,172.62,402.34,0.34,0.09,0.6,17.25,2217.24,30,47.85,Perbaiki Dana Darurat dan pelunasan Utang
2900,2020-08-23,1177,2288.93,3113.9,961.66,629.77,0.32,0.31,2.07,18.0,-824.9700000000003,0,20.07,WARING!!! : Fokus Lunasi Utang & Nabung
2901,2020-09-22,1971,4527.09,3459.57,327.58,884.1,0.45,0.09,0.6,13.12,1067.52,30,43.72,Perbaiki Dana Darurat dan pelunasan Utang
2902,2020-10-22,1200,4085.78,3541.49,1061.38,285.65,0.25,0.3,2.0,20.62,544.2900000000004,30,52.62,Perbaiki Dana Darurat dan pelunasan Utang
2903,2020-11-21,1793,3333.01,3081.26,608.74,447.63,0.44,0.2,1.33,13.5,251.75,30,44.83,Perbaiki Dana Darurat dan pelunasan Utang
2904,2020-12-21,1112,4616.28,2470.75,528.83,687.53,0.5,0.21,1.4,11.25,2145.5299999999997,30,42.65,Perbaiki Dana Darurat dan pelunasan Utang
2905,2021-01-20,1972,3254.1,3542.05,939.15,152.04,0.14,0.27,1.8,24.75,-287.9500000000003,0,26.55,WARING!!! : Fokus Lunasi Utang & Nabung
2906,2021-02-19,1845,2521.06,4569.64,1269.8,414.0,0.57,0.28,1.87,8.63,-2048.5800000000004,0,10.5,WARING!!! : Fokus Lunasi Utang & Nabung
2907,2021-03-21,1140,4527.17,3254.12,1083.87,657.83,0.28,0.33,2.2,19.5,1273.0500000000002,30,51.7,Perbaiki Dana Darurat dan pelunasan Utang
2908,2021-04-20,1972,3981.14,2555.05,29.48,802.38,0.6,0.01,0.07,7.5,1426.0899999999997,30,37.57,WARING!!! : Fokus Lunasi Utang & Nabung
2909,2021-05-20,1755,5234.77,2789.89,1408.05,697.75,0.57,0.5,3.33,8.63,2444.8800000000006,30,41.96,Perbaiki Dana Darurat dan pelunasan Utang
2910,2021-06-19,1891,4200.93,2412.25,1969.86,44.1,0.55,0.82,5.47,9.38,1788.6800000000003,30,44.85,Perbaiki Dana Darurat dan pelunasan Utang
2911,2021-07-19,1060,4745.85,4025.03,250.1,333.84,0.58,0.06,0.4,8.25,720.8200000000002,30,38.65,WARING!!! : Fokus Lunasi Utang & Nabung
2912,2021-08-18,1927,5332.78,3326.59,449.66,553.71,0.38,0.14,0.93,15.75,2006.1899999999996,30,46.68,Perbaiki Dana Darurat dan pelunasan Utang
2913,2021-09-17,1440,4377.63,2794.15,82.81,736.35,0.29,0.03,0.2,19.12,1583.48,30,49.32,Perbaiki Dana Darurat dan pelunasan Utang
2914,2021-10-17,1380,4416.04,2748.6,545.98,0.0,0.1,0.2,1.33,26.25,1667.44,30,57.58,Perbaiki Dana Darurat dan pelunasan Utang
2915,2021-11-16,1625,4898.97,3303.06,894.36,467.32,0.11,0.27,1.8,25.88,1595.9100000000003,30,57.68,Perbaiki Dana Darurat dan pelunasan Utang
2916,2021-12-16,1057,4668.63,3140.53,1169.19,0.0,0.22,0.37,2.47,21.75,1528.1,30,54.22,Perbaiki Dana Darurat dan pelunasan Utang
2917,2022-01-15,1223,4476.38,3222.82,954.26,367.22,0.57,0.3,2.0,8.63,1253.56,30,40.63,Perbaiki Dana Darurat dan pelunasan Utang
2918,2022-02-14,1518,4102.03,2703.0,150.0,448.72,0.31,0.06,0.4,18.38,1399.0299999999997,30,48.78,Perbaiki Dana Darurat dan pelunasan Utang
2919,2022-03-16,1613,4500.81,3431.49,1454.65,575.98,0.24,0.42,2.8,21.0,1069.3200000000006,30,53.8,Perbaiki Dana Darurat dan pelunasan Utang
2920,2022-04-15,1475,4827.33,2973.87,1443.89,682.25,0.3,0.49,3.27,18.75,1853.46,30,52.02,Perbaiki Dana Darurat dan pelunasan Utang
2921,2022-05-15,1992,4478.42,3134.06,134.96,200.03,0.43,0.04,0.27,13.88,1344.3600000000001,30,44.15,Perbaiki Dana Darurat dan pelunasan Utang
2922,2022-06-14,1980,2832.07,1557.11,935.26,553.13,0.49,0.6,4.0,11.63,1274.9600000000003,30,45.63,Perbaiki Dana Darurat dan pelunasan Utang
2923,2022-07-14,1565,4891.76,3210.39,1564.69,0.0,0.17,0.49,3.27,23.62,1681.3700000000003,30,56.89,Perbaiki Dana Darurat dan pelunasan Utang
2924,2022-08-13,1265,1980.37,3628.76,1308.53,370.39,0.41,0.36,2.4,14.63,-1648.3900000000003,0,17.03,WARING!!! : Fokus Lunasi Utang & Nabung
2925,2022-09-12,1749,4545.67,2386.48,704.44,403.78,0.29,0.3,2.0,19.12,2159.19,30,51.12,Perbaiki Dana Darurat dan pelunasan Utang
2926,2022-10-12,1932,4779.21,3920.42,1125.11,462.01,0.18,0.29,1.93,23.25,858.79,30,55.18,Perbaiki Dana Darurat dan pelunasan Utang
2927,2022-11-11,1763,4194.95,2869.99,1045.59,220.85,0.58,0.36,2.4,8.25,1324.96,30,40.65,Perbaiki Dana Darurat dan pelunasan Utang
2928,2022-12-11,1857,3849.63,3572.89,887.18,601.7,0.12,0.25,1.67,25.5,276.74000000000024,30,57.17,Perbaiki Dana Darurat dan pelunasan Utang
2929,2023-01-10,1378,4781.64,5030.97,690.1,81.4,0.11,0.14,0.93,25.88,-249.32999999999993,0,26.81,WARING!!! : Fokus Lunasi Utang & Nabung
2930,2023-02-09,1303,1794.54,2157.26,1547.32,79.93,0.55,0.72,4.8,9.38,-362.72000000000025,0,14.18,WARING!!! : Fokus Lunasi Utang & Nabung
2931,2023-03-11,1114,4230.4,2549.94,1024.14,296.01,0.34,0.4,2.67,17.25,1680.4599999999996,30,49.92,Perbaiki Dana Darurat dan pelunasan Utang
2932,2023-04-10,1918,4701.5,2826.46,206.58,619.9,0.5,0.07,0.47,11.25,1875.04,30,41.72,Perbaiki Dana Darurat dan pelunasan Utang
2933,2023-05-10,1152,4634.02,2889.31,932.07,0.0,0.12,0.32,2.13,25.5,1744.7100000000005,30,57.63,Perbaiki Dana Darurat dan pelunasan Utang
2934,2023-06-09,1137,5069.41,3163.55,934.81,0.0,0.59,0.3,2.0,7.88,1905.8599999999997,30,39.88,WARING!!! : Fokus Lunasi Utang & Nabung
2935,2023-07-09,1137,4923.67,2812.56,722.28,431.04,0.59,0.26,1.73,7.88,2111.11,30,39.61,WARING!!! : Fokus Lunasi Utang & Nabung
2936,2023-08-08,1292,4335.15,2725.2,1044.93,5.8,0.33,0.38,2.53,17.62,1609.9499999999998,30,50.15,Perbaiki Dana Darurat dan pelunasan Utang
2937,2023-09-07,1651,3756.91,2873.61,485.76,230.33,0.38,0.17,1.13,15.75,883.2999999999997,30,46.88,Perbaiki Dana Darurat dan pelunasan Utang
2938,2023-10-07,1265,3703.98,2988.52,794.85,524.12,0.12,0.27,1.8,25.5,715.46,30,57.3,Perbaiki Dana Darurat dan pelunasan Utang
2939,2023-11-06,1027,3598.08,2577.2,686.19,779.54,0.32,0.27,1.8,18.0,1020.8800000000001,30,49.8,Perbaiki Dana Darurat dan pelunasan Utang
2940,2019-01-01,1080,4545.36,2532.77,1138.46,420.3,0.34,0.45,3.0,17.25,2012.5899999999997,30,50.25,Perbaiki Dana Darurat dan pelunasan Utang
2941,2019-01-31,1581,2892.75,2785.55,701.69,728.46,0.35,0.25,1.67,16.88,107.19999999999982,30,48.55,Perbaiki Dana Darurat dan pelunasan Utang
2942,2019-03-02,1015,4794.07,2387.72,1127.83,0.0,0.29,0.47,3.13,19.12,2406.35,30,52.25,Perbaiki Dana Darurat dan pelunasan Utang
2943,2019-04-01,1354,4100.14,2051.32,1053.51,595.97,0.43,0.51,3.4,13.88,2048.82,30,47.28,Perbaiki Dana Darurat dan pelunasan Utang
2944,2019-05-01,1799,3614.14,3876.57,967.62,797.97,0.2,0.25,1.67,22.5,-262.4300000000003,0,24.17,WARING!!! : Fokus Lunasi Utang & Nabung
2945,2019-05-31,1414,5293.31,2841.84,1397.58,0.0,0.15,0.49,3.27,24.38,2451.4700000000003,30,57.65,Perbaiki Dana Darurat dan pelunasan Utang
2946,2019-06-30,1572,3331.15,2118.51,742.87,455.14,0.19,0.35,2.33,22.88,1212.6399999999999,30,55.21,Perbaiki Dana Darurat dan pelunasan Utang
2947,2019-07-30,1422,5941.25,2760.54,941.36,175.61,0.35,0.34,2.27,16.88,3180.71,30,49.15,Perbaiki Dana Darurat dan pelunasan Utang
2948,2019-08-29,1171,4373.5,3078.52,1583.72,614.43,0.57,0.51,3.4,8.63,1294.98,30,42.03,Perbaiki Dana Darurat dan pelunasan Utang
2949,2019-09-28,1825,3270.53,3556.06,995.67,778.78,0.18,0.28,1.87,23.25,-285.52999999999975,0,25.12,WARING!!! : Fokus Lunasi Utang & Nabung
2950,2019-10-28,1825,4569.73,2998.19,519.0,708.07,0.58,0.17,1.13,8.25,1571.5399999999995,30,39.38,WARING!!! : Fokus Lunasi Utang & Nabung
2951,2019-11-27,1502,4074.98,3802.35,1243.48,692.32,0.25,0.33,2.2,20.62,272.6300000000001,30,52.82,Perbaiki Dana Darurat dan pelunasan Utang
2952,2019-12-27,1584,4819.38,2130.07,966.55,465.6,0.45,0.45,3.0,13.12,2689.31,30,46.12,Perbaiki Dana Darurat dan pelunasan Utang
2953,2020-01-26,1668,3497.41,4721.74,1686.95,531.63,0.21,0.36,2.4,22.12,-1224.33,0,24.52,WARING!!! : Fokus Lunasi Utang & Nabung
2954,2020-02-25,1901,2733.95,2653.62,657.65,725.23,0.58,0.25,1.67,8.25,80.32999999999993,30,39.92,WARING!!! : Fokus Lunasi Utang & Nabung
2955,2020-03-26,1788,5235.56,3948.58,981.71,471.72,0.42,0.25,1.67,14.25,1286.9800000000005,30,45.92,Perbaiki Dana Darurat dan pelunasan Utang
2956,2020-04-25,1167,2108.86,2913.53,659.84,255.41,0.38,0.23,1.53,15.75,-804.6700000000001,0,17.28,WARING!!! : Fokus Lunasi Utang & Nabung
2957,2020-05-25,1532,3578.14,2769.0,622.39,0.0,0.56,0.22,1.47,9.0,809.1399999999999,30,40.47,Perbaiki Dana Darurat dan pelunasan Utang
2958,2020-06-24,1688,3398.49,3196.16,1115.66,126.98,0.37,0.35,2.33,16.12,202.32999999999993,30,48.45,Perbaiki Dana Darurat dan pelunasan Utang
2959,2020-07-24,1446,4757.04,4022.08,977.01,90.01,0.53,0.24,1.6,10.12,734.96,30,41.72,Perbaiki Dana Darurat dan pelunasan Utang
2960,2020-08-23,1532,3330.29,3129.31,1175.1,171.1,0.53,0.38,2.53,10.12,200.98000000000002,30,42.65,Perbaiki Dana Darurat dan pelunasan Utang
2961,2020-09-22,1384,5436.27,2985.14,1264.36,409.32,0.45,0.42,2.8,13.12,2451.1300000000006,30,45.92,Perbaiki Dana Darurat dan pelunasan Utang
2962,2020-10-22,1737,3664.43,3876.58,9.65,0.0,0.27,0.0,0.0,19.88,-212.1500000000001,0,19.88,WARING!!! : Fokus Lunasi Utang & Nabung
2963,2020-11-21,1118,3863.43,3626.77,1011.75,249.34,0.22,0.28,1.87,21.75,236.65999999999985,30,53.62,Perbaiki Dana Darurat dan pelunasan Utang
2964,2020-12-21,1946,2254.13,1827.98,598.24,308.36,0.25,0.33,2.2,20.62,426.1500000000001,30,52.82,Perbaiki Dana Darurat dan pelunasan Utang
